encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745869
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||746107
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||746461
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||746891
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||747071
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748033
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748034
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748036
atc|B03AB10|ferric maltol|WHO Collaborating Centre for Drug Statistics Methodology||748169
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748173
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748174
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748176
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||751727
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||751834
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||751933
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||752253
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753624
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753830
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753848
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753905
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753913
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753921
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||756841
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||756965
atc|B03AA10|ferrous ascorbate|WHO Collaborating Centre for Drug Statistics Methodology||757062
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||757112
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758178
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758179
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758180
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758551
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758552
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758560
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758561
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758626
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758627
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758628
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758629
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||759184
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||759185
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||759289
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||759296
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||759310
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||759311
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||759460
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||759832
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759840
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759841
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759842
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760418
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760419
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760420
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760423
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760424
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760492
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760516
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760978
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760979
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760980
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760981
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761866
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761867
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761869
atc|B02BD15|valoctocogene roxaparvovec|WHO Collaborating Centre for Drug Statistics Methodology||761949
atc|B02BD16|etranacogene dezaparvovec|WHO Collaborating Centre for Drug Statistics Methodology||761968
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762085
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762086
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762331
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762332
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762333
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762334
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762348
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762349
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762350
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762352
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||762396
atc|B03BA03|hydroxocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||762446
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762524
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762525
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762528
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762643
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762647
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762663
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||762702
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||762703
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||762772
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762775
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762818
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762862
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762863
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762864
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762866
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762868
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||762994
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||762995
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763115
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763117
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763119
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||763177
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763218
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763436
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763437
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763438
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763439
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763440
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763443
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763506
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763514
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763526
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||763556
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||763559
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||763657
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||763674
atc|B03AD05|ferrous gluconate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||763704
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763716
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763718
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763720
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763721
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||763744
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||763864
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764143
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764150
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764158
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764231
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764232
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764233
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764234
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||764240
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764253
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764254
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764255
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764256
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764257
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764324
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764325
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764369
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764370
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764371
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764372
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764373
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764374
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764396
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764397
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764398
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764400
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764401
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764402
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764419
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764420
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764432
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764433
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764471
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||764510
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||764511
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||764552
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||764553
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764625
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764626
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764627
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764713
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764779
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764780
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764781
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764782
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764798
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764799
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764859
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764861
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764912
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764913
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||764969
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||764992
atc|B03XA03|methoxy polyethylene glycol-epoetin beta|WHO Collaborating Centre for Drug Statistics Methodology||764998
atc|B03XA03|methoxy polyethylene glycol-epoetin beta|WHO Collaborating Centre for Drug Statistics Methodology||765017
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765109
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765113
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765118
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765192
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765193
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765194
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765195
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765196
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765197
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||765199
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765399
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765403
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765407
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||765459
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||765460
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765478
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765481
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||765585
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||765588
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||765592
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765689
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||765762
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765771
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765772
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766017
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766018
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766035
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766103
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766104
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766106
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766107
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766108
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766109
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||766279
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||766551
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||766801
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||766803
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||766983
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||767095
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||767098
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||767099
atc|B02AA01|Aminocaproic acid|WHO Collaborating Centre for Drug Statistics Methodology||767186
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||767343
atc|B02BD13|coagulation factor X|WHO Collaborating Centre for Drug Statistics Methodology||767345
atc|B02BD13|coagulation factor X|WHO Collaborating Centre for Drug Statistics Methodology||767346
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||767968
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||767988
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||768049
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768125
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768132
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768134
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768137
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768466
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||768506
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||768510
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||768521
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||768676
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||768677
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768852
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768854
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768855
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||769129
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||769322
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||769336
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||770006
atc|B03XA08|vadadustat|WHO Collaborating Centre for Drug Statistics Methodology||770232
atc|B03XA08|vadadustat|WHO Collaborating Centre for Drug Statistics Methodology||770233
atc|B03XA08|vadadustat|WHO Collaborating Centre for Drug Statistics Methodology||770234
atc|B03XA08|vadadustat|WHO Collaborating Centre for Drug Statistics Methodology||770235
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||770305
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||776773
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||777235
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||777896
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||778019
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||780205
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||783704
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||783753
atc|B03BA03|hydroxocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||784652
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||786053
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||786061
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||791814
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||791954
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||792002
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||794222
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||798462
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||800581
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||803502
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||810226
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||811539
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||812115
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814863
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814897
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814905
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814970
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||815894
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816017
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||816082
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816108
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816421
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816843
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816850
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||816892
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||817023
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||817031
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||817049
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||817254
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||821504
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||821520
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||821553
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||823500
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||824565
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||828293
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||828822
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||829242
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||829531
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||829549
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||830158
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||832022
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||832444
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||832857
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||832964
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||833723
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||835447
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||835496
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||836650
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||836791
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837369
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837401
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837591
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837765
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837773
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838243
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838276
atc|B02AB01|Alfaprotinin|WHO Collaborating Centre for Drug Statistics Methodology||838516
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838656
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838953
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839258
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839274
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839407
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839423
