encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,S72.044A,S72044A,"Fractura sin desplazamiento de base del cuello de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.044B,S72044B,"Fractura sin desplazamiento de base del cuello de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.044C,S72044C,"Fractura sin desplazamiento de base del cuello de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.045A,S72045A,"Fractura sin desplazamiento de base del cuello de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.045B,S72045B,"Fractura sin desplazamiento de base del cuello de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.045C,S72045C,"Fractura sin desplazamiento de base del cuello de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.046A,S72046A,"Fractura sin desplazamiento de base del cuello de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.046B,S72046B,"Fractura sin desplazamiento de base del cuello de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.046C,S72046C,"Fractura sin desplazamiento de base del cuello de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.051A,S72051A,"Fractura no especificada de cabeza de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.051B,S72051B,"Fractura no especificada de cabeza de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.051C,S72051C,"Fractura no especificada de cabeza de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.052A,S72052A,"Fractura no especificada de cabeza de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.052B,S72052B,"Fractura no especificada de cabeza de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.052C,S72052C,"Fractura no especificada de cabeza de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.059A,S72059A,"Fractura no especificada de cabeza de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.059B,S72059B,"Fractura no especificada de cabeza de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.059C,S72059C,"Fractura no especificada de cabeza de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.061A,S72061A,"Fractura articular desplazada de cabeza de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.061B,S72061B,"Fractura articular desplazada de cabeza de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.061C,S72061C,"Fractura articular desplazada de cabeza de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.062A,S72062A,"Fractura articular desplazada de cabeza de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.062B,S72062B,"Fractura articular desplazada de cabeza de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.062C,S72062C,"Fractura articular desplazada de cabeza de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.063A,S72063A,"Fractura articular desplazada de cabeza de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.063B,S72063B,"Fractura articular desplazada de cabeza de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.063C,S72063C,"Fractura articular desplazada de cabeza de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,S72.064A,S72064A,"Fractura articular sin desplazamiento de cabeza de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,E,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
