encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,0SRE03Z,0SRE03Z,"Sustitución de articulación cadera, superficie acetabular, izquierda, con sustituto sintético, cerámica, abordaje abierto",Procedimiento,I,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,0SRE0J9,0SRE0J9,"Sustitución de articulación cadera, superficie acetabular, izquierda, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,0SRE0JA,0SRE0JA,"Sustitución de articulación cadera, superficie acetabular, izquierda, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,0SRE0JZ,0SRE0JZ,"Sustitución de articulación cadera, superficie acetabular, izquierda, con sustituto sintético, abordaje abierto",Procedimiento,I,Artroplastias primarias de Cadera,,,,Definición clínica de Artroplastia primaria de cadera: Procedimientos quirúrgicos programados o electivos de sustitución de cadera nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de retirada de prótesis de cadera,
ICD-10,0SRC0J9,0SRC0J9,"Sustitución de articulación rodilla, derecha, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC0JA,0SRC0JA,"Sustitución de articulación rodilla, derecha, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC0JZ,0SRC0JZ,"Sustitución de articulación rodilla, derecha, con sustituto sintético, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC0L9,0SRC0L9,"Sustitución de articulación rodilla, derecha, con sustituto sintético, unicondilar, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC0LA,0SRC0LA,"Sustitución de articulación rodilla, derecha, con sustituto sintético, unicondilar, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC0LZ,0SRC0LZ,"Sustitución de articulación rodilla, derecha, con sustituto sintético, unicondilar, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0J9,0SRD0J9,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0JA,0SRD0JA,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0JZ,0SRD0JZ,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0L9,0SRD0L9,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, unicondilar medial, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0LA,0SRD0LA,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, unicondilar medial, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRD0LZ,0SRD0LZ,"Sustitución de articulación rodilla, izquierda, con sustituto sintético, unicondilar medial, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRT0J9,0SRT0J9,"Sustitución de articulación rodilla, superficie femoral, derecha, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRT0JA,0SRT0JA,"Sustitución de articulación rodilla, superficie femoral, derecha, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRT0JZ,0SRT0JZ,"Sustitución de articulación rodilla, superficie femoral, derecha, con sustituto sintético, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC069,0SRC069,"Sustitución de articulación rodilla, derecha, con sustituto sintético, circonio oxidado sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC06A,0SRC06A,"Sustitución de articulación rodilla, derecha, con sustituto sintético, circonio oxidado sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRC06Z,0SRC06Z,"Sustitución de articulación rodilla, derecha, con sustituto sintético, circonio oxidado sobre polietileno, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRU0J9,0SRU0J9,"Sustitución de articulación rodilla, superficie femoral, izquierda, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRU0JA,0SRU0JA,"Sustitución de articulación rodilla, superficie femoral, izquierda, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRU0JZ,0SRU0JZ,"Sustitución de articulación rodilla, superficie femoral, izquierda, con sustituto sintético, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRV0J9,0SRV0J9,"Sustitución de articulación rodilla, superficie tibial, derecha, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
ICD-10,0SRV0JA,0SRV0JA,"Sustitución de articulación rodilla, superficie tibial, derecha, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Artroplastias primarias de Rodilla,,,,Definición clínica de Artroplastia primaria de rodilla: Procedimientos quirúrgicos programos o electivos de susticuticón de rodilla nativa. Se excluyen los diagnósticos asociados de fractura de fémur y los procedimientos de reitrada de protesis de rodilla.,
